08/10/2009	1612.73	1619.02	1599.46	1610.43	0	
08/07/2009	1620.74	1628.44	1609.54	1619.49	0	
08/06/2009	1618.01	1623.25	1595.36	1600.29	0	
08/05/2009	1631.75	1631.75	1604.09	1614.44	0	
08/04/2009	1619.09	1633.16	1616.54	1628.49	0	
08/03/2009	1619.24	1628.30	1611.60	1628.12	0	
07/31/2009	1608.26	1619.67	1602.25	1603.36	0	
07/30/2009	1614.11	1632.97	1606.72	1609.87	0	
07/29/2009	1596.81	1602.49	1586.04	1599.61	0	
07/28/2009	1590.77	1609.17	1583.27	1605.47	0	
07/27/2009	1597.02	1602.28	1580.52	1599.31	0	
07/24/2009	1579.25	1600.03	1576.51	1599.06	0	
07/23/2009	1561.60	1605.09	1561.54	1601.52	0	
07/22/2009	1552.63	1572.48	1551.16	1565.00	0	
07/21/2009	1548.90	1553.01	1530.80	1553.01	0	
07/20/2009	1534.39	1545.02	1529.45	1544.00	0	
07/17/2009	1516.77	1527.26	1511.61	1527.26	0	
07/16/2009	1495.40	1521.67	1494.57	1518.87	0	
07/15/2009	1473.59	1501.41	1470.09	1500.98	0	
07/14/2009	1444.59	1455.00	1439.57	1452.84	0	
07/13/2009	1423.20	1447.70	1402.19	1447.70	0	
07/10/2009	1409.55	1427.90	1405.58	1419.84	0	
07/09/2009	1417.00	1423.44	1409.13	1414.98	0	
07/08/2009	1412.54	1417.35	1394.87	1411.53	0	
07/07/2009	1440.83	1443.06	1403.60	1404.78	0	
07/06/2009	1435.40	1444.30	1424.61	1441.01	0	
07/02/2009	1464.66	1465.18	1443.75	1446.28	0	
07/01/2009	1486.50	1497.71	1479.67	1481.34	0	
06/30/2009	1484.82	1493.37	1468.11	1477.25	0	
06/29/2009	1483.66	1493.57	1468.98	1483.83	0	
06/26/2009	1467.38	1483.57	1466.24	1480.20	0	
06/25/2009	1438.75	1477.97	1434.97	1475.82	0	
06/24/2009	1436.59	1458.23	1435.28	1447.06	0	
06/23/2009	1427.68	1432.92	1413.54	1424.46	0	
06/22/2009	1455.78	1459.10	1423.81	1426.61	0	
06/19/2009	1465.88	1477.95	1460.45	1471.23	0	
06/18/2009	1456.14	1464.04	1445.31	1453.80	0	
06/17/2009	1449.00	1470.11	1439.38	1455.89	0	
06/16/2009	1463.46	1469.16	1442.81	1443.25	0	
06/15/2009	1472.77	1473.07	1445.30	1456.96	0	
06/12/2009	1488.73	1489.97	1470.20	1489.97	0	
06/11/2009	1494.07	1511.94	1493.16	1497.01	0	
06/10/2009	1509.43	1509.43	1473.88	1495.27	0	
06/09/2009	1495.04	1509.57	1489.22	1501.55	0	
06/08/2009	1482.21	1499.96	1467.13	1488.49	0	
06/05/2009	1503.78	1505.77	1479.22	1493.21	0	
06/04/2009	1476.28	1493.66	1476.28	1492.74	0	
06/03/2009	1472.25	1476.98	1459.59	1475.44	0	
06/02/2009	1470.30	1493.80	1466.28	1480.31	0	
06/01/2009	1451.37	1482.19	1446.97	1477.12	0	
05/29/2009	1425.30	1435.57	1411.79	1435.57	0	
05/28/2009	1411.25	1423.69	1390.41	1420.31	0	
05/27/2009	1411.51	1428.80	1398.46	1401.88	0	
05/26/2009	1352.30	1414.43	1351.13	1412.61	0	
05/22/2009	1371.96	1379.81	1353.65	1363.17	0	
05/21/2009	1379.88	1389.32	1353.61	1367.39	0	
05/20/2009	1405.79	1423.13	1389.02	1393.72	0	
05/19/2009	1387.60	1410.65	1380.00	1398.05	0	
05/18/2009	1367.20	1392.73	1357.64	1392.73	0	
05/15/2009	1356.59	1373.95	1351.27	1355.11	0	
05/14/2009	1344.97	1369.17	1344.83	1359.67	0	
05/13/2009	1362.41	1365.23	1339.83	1339.83	0	
05/12/2009	1401.85	1402.14	1362.43	1377.40	0	
05/11/2009	1376.51	1410.34	1369.79	1395.79	0	
05/08/2009	1400.54	1410.94	1377.43	1394.16	0	
05/07/2009	1429.34	1431.10	1377.67	1389.83	0	
05/06/2009	1433.97	1435.71	1401.13	1423.85	0	
05/05/2009	1423.73	1424.86	1408.35	1423.81	0	
05/04/2009	1409.98	1427.96	1403.92	1427.96	0	
05/01/2009	1395.72	1403.72	1382.94	1396.62	0	
04/30/2009	1402.15	1418.72	1384.57	1394.33	0	
04/29/2009	1373.91	1398.18	1370.55	1382.38	0	
04/28/2009	1357.69	1378.50	1356.18	1361.92	0	
04/27/2009	1357.93	1384.75	1357.89	1369.94	0	
04/24/2009	1355.17	1378.92	1345.03	1373.28	0	
04/23/2009	1345.37	1345.10	1321.55	1344.41	0	
04/22/2009	1322.75	1362.80	1318.19	1335.72	0	
04/21/2009	1303.91	1330.67	1303.87	1329.06	0	
04/20/2009	1328.32	1333.65	1303.85	1309.37	0	
04/17/2009	1353.16	1361.64	1339.15	1353.92	0	
04/16/2009	1333.58	1358.69	1322.35	1352.98	0	
04/15/2009	1310.56	1317.88	1295.47	1316.51	0	
04/14/2009	1327.02	1336.31	1312.51	1322.31	0	
04/13/2009	1331.75	1344.45	1323.00	1336.67	0	
04/09/2009	1321.67	1341.70	1319.65	1340.28	0	
04/08/2009	1288.66	1306.40	1280.36	1300.75	0	
04/07/2009	1294.41	1296.20	1268.83	1275.42	0	
04/06/2009	1300.24	1313.64	1287.48	1313.10	0	
04/03/2009	1309.91	1316.35	1294.34	1316.16	0	
04/02/2009	1273.76	1311.51	1270.14	1294.30	0	
04/01/2009	1217.18	1254.90	1211.60	1252.51	0	
03/31/2009	1233.74	1257.91	1231.80	1237.01	0	
03/30/2009	1229.23	1231.22	1205.09	1220.81	0	
03/27/2009	1261.68	1267.23	1248.97	1251.47	0	
03/26/2009	1253.21	1281.30	1250.28	1281.30	0	
03/25/2009	1240.26	1261.13	1206.96	1236.66	0	
03/24/2009	1244.53	1255.02	1232.83	1234.34	0	
03/23/2009	1210.51	1259.81	1203.90	1259.81	0	
03/20/2009	1215.15	1220.24	1178.53	1187.18	0	
03/19/2009	1219.87	1220.48	1196.20	1204.21	0	
03/18/2009	1187.11	1224.53	1180.41	1206.96	0	
03/17/2009	1149.27	1192.17	1148.94	1192.17	0	
03/16/2009	1175.69	1177.33	1144.73	1145.45	0	
03/13/2009	1167.45	1170.48	1149.66	1168.52	0	
03/12/2009	1121.17	1167.11	1113.82	1164.71	0	
03/11/2009	1119.25	1135.22	1106.72	1125.95	0	
03/10/2009	1064.02	1112.44	1060.42	1112.44	0	
03/09/2009	1054.93	1086.83	1040.52	1043.87	0	
03/06/2009	1077.61	1087.97	1043.73	1064.70	0	
03/05/2009	1094.45	1105.53	1072.76	1074.52	0	
03/04/2009	1098.23	1124.66	1093.95	1110.30	0	
03/03/2009	1087.74	1102.03	1072.59	1080.67	0	
03/02/2009	1098.59	1116.09	1074.84	1076.67	0	
02/27/2009	1110.94	1135.06	1112.16	1116.99	0	
02/26/2009	1169.99	1174.57	1127.10	1127.10	0	
02/25/2009	1160.59	1183.76	1142.95	1160.83	0	
02/24/2009	1132.96	1176.52	1136.22	1171.45	0	
02/23/2009	1176.23	1180.10	1126.79	1128.97	0	
02/20/2009	1160.57	1183.11	1153.36	1172.71	0	
02/19/2009	1197.09	1201.57	1166.92	1167.89	0	
02/18/2009	1193.79	1204.49	1173.03	1188.77	0	
02/17/2009	1201.42	1204.15	1180.50	1187.04	0	
02/13/2009	1241.16	1250.11	1231.76	1236.85	0	
02/12/2009	1208.89	1242.88	1205.72	1242.81	0	
02/11/2009	1228.80	1239.66	1208.54	1227.05	0	
02/10/2009	1269.34	1286.68	1224.13	1229.29	0	
02/09/2009	1276.70	1286.37	1267.98	1281.65	0	
02/06/2009	1247.43	1280.40	1244.05	1277.49	0	
02/05/2009	1200.84	1250.06	1199.77	1245.11	0	
02/04/2009	1215.63	1243.50	1211.00	1215.43	0	
02/03/2009	1197.46	1218.83	1180.62	1215.66	0	
02/02/2009	1170.19	1203.41	1168.13	1195.75	0	
01/30/2009	1210.32	1216.27	1176.85	1180.25	0	
01/29/2009	1216.93	1220.63	1198.98	1203.85	0	
01/28/2009	1215.31	1245.24	1213.41	1235.91	0	
01/27/2009	1189.80	1202.05	1184.42	1194.41	0	
01/26/2009	1176.45	1202.70	1169.36	1184.56	0	
01/23/2009	1149.20	1192.59	1144.63	1175.89	0	
01/22/2009	1160.77	1187.65	1149.54	1168.08	0	
01/21/2009	1154.95	1186.37	1142.33	1185.76	0	
01/20/2009	1192.00	1195.65	1136.61	1136.61	0	
01/16/2009	1201.54	1202.60	1167.57	1198.14	0	
01/15/2009	1156.54	1192.32	1141.87	1183.52	0	
01/14/2009	1183.72	1190.28	1157.93	1163.42	0	
01/13/2009	1198.61	1218.67	1187.04	1202.65	0	
01/12/2009	1223.85	1225.40	1188.69	1201.13	0	
01/09/2009	1254.85	1252.61	1217.80	1223.01	0	
01/08/2009	1233.20	1252.52	1223.90	1252.52	0	
01/07/2009	1250.17	1256.20	1228.47	1238.60	0	
01/06/2009	1273.93	1286.01	1265.54	1274.49	0	
01/05/2009	1259.08	1274.11	1244.94	1262.52	0	
01/02/2009	1212.24	1266.44	1209.11	1263.70	0	
12/31/2008	1201.63	1223.28	1199.70	1211.65	0	
12/30/2008	1180.12	1203.31	1177.98	1201.34	0	
12/29/2008	1186.71	1187.95	1158.14	1173.15	0	
12/26/2008	1189.28	1190.04	1178.92	1185.44	0	
12/24/2008	1183.77	1187.97	1179.35	1184.30	0	
12/23/2008	1197.47	1204.45	1176.06	1183.19	0	
12/22/2008	1217.08	1213.90	1169.30	1189.15	0	
12/19/2008	1216.54	1235.11	1210.95	1217.19	0	
12/18/2008	1230.78	1233.68	1192.70	1204.69	0	
12/17/2008	1223.87	1242.01	1211.54	1225.86	0	
12/16/2008	1192.33	1244.41	1194.72	1243.49	0	
12/15/2008	1204.83	1206.88	1167.79	1181.87	0	
12/12/2008	1155.68	1211.56	1157.41	1206.65	0	
12/11/2008	1210.80	1228.89	1176.19	1180.46	0	
12/10/2008	1216.76	1236.52	1203.79	1222.38	0	
12/09/2008	1205.70	1251.56	1202.14	1212.45	0	
12/08/2008	1200.58	1237.18	1196.91	1225.06	0	
12/05/2008	1116.24	1180.09	1096.09	1177.87	0	
12/04/2008	1143.71	1168.65	1110.66	1127.75	0	
12/03/2008	1101.87	1166.20	1101.63	1166.20	0	
12/02/2008	1110.49	1132.93	1091.04	1130.00	0	
12/01/2008	1161.68	1185.75	1091.16	1091.16	0	
11/28/2008	1182.25	1185.99	1171.82	1185.75	0	
11/26/2008	1129.50	1193.09	1126.95	1193.09	0	
11/25/2008	1168.48	1164.60	1118.28	1142.58	0	
11/24/2008	1109.08	1163.05	1096.55	1154.34	0	
11/21/2008	1052.62	1085.57	1018.86	1085.57	0	
11/20/2008	1075.84	1114.98	1035.25	1036.51	0	
11/19/2008	1153.20	1168.53	1087.60	1087.60	0	
11/18/2008	1159.26	1167.23	1113.25	1155.75	0	
11/17/2008	1159.92	1187.98	1149.20	1151.96	0	
11/14/2008	1205.92	1235.90	1176.28	1179.63	0	
11/13/2008	1162.50	1240.93	1109.89	1240.93	0	
11/12/2008	1202.52	1210.98	1164.93	1165.38	0	
11/11/2008	1235.43	1249.35	1208.99	1225.59	0	
11/10/2008	1299.21	1298.09	1237.12	1251.00	0	
11/07/2008	1256.99	1279.42	1244.19	1271.62	0	
11/06/2008	1278.80	1294.73	1235.85	1241.97	0	
11/05/2008	1362.82	1365.28	1298.57	1299.98	0	
11/04/2008	1363.73	1382.65	1342.30	1378.40	0	
11/03/2008	1333.76	1346.85	1322.43	1334.75	0	
10/31/2008	1321.06	1358.75	1306.02	1334.78	0	
10/30/2008	1332.43	1344.21	1301.00	1333.94	0	
10/29/2008	1294.48	1343.84	1272.19	1302.12	0	
10/28/2008	1205.35	1297.57	1174.59	1297.57	0	
10/27/2008	1182.33	1227.46	1167.70	1169.78	0	
10/24/2008	1146.95	1229.00	1149.12	1202.27	0	
10/23/2008	1239.07	1264.04	1177.17	1239.16	0	
10/22/2008	1274.79	1284.85	1209.84	1237.09	0	
10/21/2008	1329.62	1351.61	1281.73	1283.43	0	
10/20/2008	1330.85	1352.76	1289.97	1352.76	0	
10/17/2008	1285.36	1367.89	1278.95	1311.72	0	
10/16/2008	1251.37	1312.97	1192.25	1312.97	0	
10/15/2008	1347.65	1356.15	1244.23	1244.23	0	
10/14/2008	1469.98	1470.99	1350.64	1364.59	0	
10/13/2008	1337.31	1429.54	1318.86	1429.54	0	
10/10/2008	1225.99	1317.48	1196.11	1269.80	0	
10/09/2008	1353.59	1369.77	1261.54	1275.10	0	
10/08/2008	1295.47	1386.34	1295.98	1330.61	0	
10/07/2008	1426.03	1433.12	1329.98	1329.98	0	
10/06/2008	1426.54	1440.19	1339.17	1411.28	0	
10/03/2008	1512.69	1551.58	1469.00	1470.84	0	
10/02/2008	1554.86	1554.23	1490.72	1491.11	0	
10/01/2008	1581.71	1584.26	1547.99	1563.80	0	
09/30/2008	1543.11	1597.73	1529.97	1594.63	0	
09/29/2008	1631.52	1643.22	1496.15	1496.15	0	
09/26/2008	1635.06	1677.65	1635.54	1672.04	0	
09/25/2008	1675.46	1708.44	1668.71	1687.55	0	
09/24/2008	1653.69	1677.86	1648.65	1661.33	0	
09/23/2008	1675.62	1696.62	1645.58	1648.40	0	
09/22/2008	1737.67	1743.34	1665.41	1665.94	0	
09/19/2008	1768.09	1773.83	1718.23	1745.06	0	
09/18/2008	1667.09	1704.22	1606.30	1697.42	0	
09/17/2008	1697.99	1708.20	1632.45	1632.45	0	
09/16/2008	1676.15	1739.16	1683.34	1724.08	0	
09/15/2008	1713.28	1757.57	1705.46	1705.46	0	
09/12/2008	1758.55	1775.47	1743.71	1767.13	0	
09/11/2008	1713.90	1774.41	1713.86	1773.65	0	
09/10/2008	1743.25	1754.21	1725.76	1738.07	0	
09/09/2008	1763.14	1779.32	1721.55	1721.55	0	
09/08/2008	1801.08	1796.82	1734.93	1762.95	0	
09/05/2008	1757.74	1778.88	1740.44	1768.23	0	
09/04/2008	1819.43	1824.61	1774.78	1774.78	0	
09/03/2008	1849.27	1854.42	1820.48	1833.09	0	
09/02/2008	1904.75	1912.72	1843.07	1850.14	0	
08/29/2008	1897.56	1899.56	1866.81	1872.54	0	
08/28/2008	1907.17	1921.19	1904.20	1915.12	0	
08/27/2008	1886.76	1913.53	1881.54	1900.30	0	
08/26/2008	1889.55	1901.09	1874.81	1886.32	0	
08/25/2008	1916.99	1918.80	1885.69	1889.72	0	
08/22/2008	1919.62	1937.76	1915.36	1931.47	0	
08/21/2008	1900.42	1913.39	1886.24	1906.74	0	
08/20/2008	1918.57	1932.42	1900.02	1913.02	0	
08/19/2008	1918.75	1933.13	1900.41	1908.68	0	
08/18/2008	1959.05	1963.51	1920.99	1932.70	0	
08/15/2008	1970.66	1973.56	1950.11	1957.56	0	
08/14/2008	1930.40	1969.37	1930.38	1964.38	0	
08/13/2008	1936.18	1955.54	1920.77	1942.02	0	
08/12/2008	1937.87	1957.40	1932.47	1941.07	0	
08/11/2008	1922.12	1962.54	1917.85	1941.23	0	
08/08/2008	1878.63	1928.52	1877.13	1926.23	0	
08/07/2008	1881.17	1904.13	1873.01	1880.09	0	
08/06/2008	1867.21	1902.87	1853.41	1895.21	0	
08/05/2008	1827.13	1869.76	1823.97	1869.76	0	
08/04/2008	1823.51	1825.68	1802.09	1804.84	0	
08/01/2008	1851.12	1849.21	1806.40	1826.56	0	
07/31/2008	1836.49	1874.54	1832.70	1849.15	0	
07/30/2008	1849.45	1862.97	1825.64	1852.80	0	
07/29/2008	1812.15	1851.31	1812.97	1845.55	0	
07/28/2008	1841.57	1850.46	1798.31	1802.99	0	
07/25/2008	1832.40	1849.19	1820.90	1846.55	0	
07/24/2008	1851.01	1854.97	1816.84	1816.98	0	
07/23/2008	1825.71	1865.19	1819.08	1845.56	0	
07/22/2008	1789.54	1821.83	1784.26	1821.62	0	
07/21/2008	1831.25	1837.53	1809.80	1819.76	0	
07/18/2008	1825.06	1834.72	1816.76	1823.23	0	
07/17/2008	1851.88	1862.99	1829.70	1853.47	0	
07/16/2008	1799.27	1844.54	1786.06	1843.87	0	
07/15/2008	1784.59	1826.11	1761.08	1798.35	0	
07/14/2008	1836.30	1837.04	1792.54	1798.03	0	
07/11/2008	1816.45	1839.77	1784.39	1810.88	0	
07/10/2008	1823.63	1846.53	1805.28	1839.57	0	
07/09/2008	1865.48	1871.27	1818.92	1819.18	0	
07/08/2008	1826.40	1871.28	1821.96	1871.28	0	
07/07/2008	1828.71	1848.29	1799.49	1826.93	0	
07/03/2008	1823.79	1832.21	1801.66	1816.35	0	
07/02/2008	1872.51	1874.83	1815.84	1816.15	0	
07/01/2008	1818.52	1864.07	1817.08	1862.71	0	
06/30/2008	1851.77	1863.32	1837.09	1837.09	0	
06/27/2008	1849.21	1865.60	1829.30	1855.72	0	
06/26/2008	1896.78	1898.78	1855.39	1855.39	0	
06/25/2008	1913.79	1951.49	1910.21	1933.86	0	
06/24/2008	1904.90	1926.10	1888.01	1903.74	0	
06/23/2008	1936.05	1940.68	1910.88	1913.31	0	
06/20/2008	1965.70	1963.48	1920.32	1928.39	0	
06/19/2008	1944.14	1991.25	1935.85	1982.69	0	
06/18/2008	1962.01	1968.09	1943.92	1951.10	0	
06/17/2008	1990.33	1993.12	1969.73	1972.82	0	
06/16/2008	1952.88	1991.72	1953.26	1984.76	0	
06/13/2008	1938.89	1968.12	1928.71	1966.01	0	
06/12/2008	1940.69	1954.23	1909.89	1924.26	0	
06/11/2008	1967.80	1970.31	1924.33	1924.33	0	
06/10/2008	1957.78	1988.00	1957.05	1972.54	0	
06/09/2008	1995.69	1997.94	1948.27	1979.71	0	
06/06/2008	2037.16	2039.50	1990.39	1990.39	0	
06/05/2008	2027.41	2055.82	2020.59	2055.11	0	
06/04/2008	1988.94	2035.09	1989.22	2021.45	0	
06/03/2008	2016.72	2027.20	1977.87	1996.79	0	
06/02/2008	2028.33	2028.04	1989.33	2006.84	0	
05/30/2008	2026.92	2040.97	2022.16	2032.57	0	
05/29/2008	2002.56	2030.24	2001.78	2019.02	0	
05/28/2008	2004.10	2004.66	1981.25	2000.07	0	
05/27/2008	1962.67	1995.45	1963.05	1995.44	0	
05/23/2008	1962.02	1964.68	1943.85	1958.96	0	
05/22/2008	1960.90	1978.05	1955.64	1964.92	0	
05/21/2008	2002.89	2015.23	1952.77	1956.80	0	
05/20/2008	2002.53	2010.18	1987.50	2000.67	0	
05/19/2008	2032.29	2050.79	2005.34	2016.60	0	
05/16/2008	2040.22	2035.81	2009.89	2031.27	0	
05/15/2008	1996.61	2032.36	1991.20	2031.34	0	
05/14/2008	2011.58	2028.67	1993.91	1997.30	0	
05/13/2008	1999.46	2004.53	1981.99	2000.61	0	
05/12/2008	1966.12	1998.86	1959.48	1997.02	0	
05/09/2008	1948.13	1969.36	1947.60	1960.29	0	
05/08/2008	1962.55	1979.12	1954.36	1966.86	0	
05/07/2008	1988.44	2000.72	1946.28	1951.42	0	
05/06/2008	1966.25	1996.80	1957.63	1990.61	0	
05/05/2008	1979.58	1992.69	1967.82	1975.82	0	
05/02/2008	1993.20	1996.52	1965.84	1981.87	0	
05/01/2008	1922.12	1980.44	1921.05	1980.44	0	
04/30/2008	1939.89	1953.59	1912.81	1917.70	0	
04/29/2008	1915.02	1941.91	1914.25	1933.60	0	
04/28/2008	1920.02	1936.10	1917.03	1923.26	0	
04/25/2008	1922.40	1925.04	1894.11	1918.58	0	
04/24/2008	1910.25	1942.98	1886.94	1924.58	0	
04/23/2008	1898.72	1913.62	1888.71	1906.66	0	
04/22/2008	1901.95	1901.74	1867.72	1881.65	0	
04/21/2008	1894.90	1914.21	1890.80	1913.12	0	
04/18/2008	1891.75	1908.00	1879.94	1900.28	0	
04/17/2008	1847.11	1848.28	1829.94	1840.88	0	
04/16/2008	1817.02	1849.45	1815.80	1846.89	0	
04/15/2008	1801.52	1802.73	1776.60	1794.73	0	
04/14/2008	1794.25	1807.76	1788.01	1790.93	0	
04/11/2008	1831.13	1833.14	1794.82	1798.72	0	
04/10/2008	1826.09	1863.20	1827.00	1852.97	0	
04/09/2008	1846.04	1849.20	1815.05	1826.19	0	
04/08/2008	1845.25	1858.74	1837.47	1846.14	0	
04/07/2008	1879.47	1885.93	1856.57	1860.83	0	
04/04/2008	1863.12	1884.13	1846.56	1865.87	0	
04/03/2008	1840.55	1866.57	1835.96	1855.19	0	
04/02/2008	1858.12	1870.55	1836.63	1848.80	0	
04/01/2008	1809.66	1855.48	1805.79	1855.48	0	
03/31/2008	1773.03	1789.52	1767.86	1781.93	0	
03/28/2008	1790.90	1802.18	1762.20	1767.57	0	
03/27/2008	1811.32	1809.24	1777.75	1777.89	0	
03/26/2008	1814.22	1822.57	1800.83	1817.28	0	
03/25/2008	1818.98	1831.98	1800.71	1824.54	0	
03/24/2008	1759.12	1819.26	1760.14	1814.40	0	
03/20/2008	1722.98	1752.28	1712.33	1751.99	0	
03/19/2008	1763.82	1772.09	1715.59	1715.59	0	
03/18/2008	1716.85	1761.05	1712.21	1761.05	0	
03/17/2008	1674.23	1706.02	1668.57	1687.19	0	
03/14/2008	1759.48	1762.37	1696.22	1713.83	0	
03/13/2008	1712.40	1760.23	1699.17	1750.40	0	
